time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-29T06:03:53.990Z,44.7875,-111.2721667,13.16,-0.1,md,9,129,0.065,0.11,uu,uu60124967,2015-09-29T15:58:49.830Z,"19km NW of West Yellowstone, Montana",earthquake
2015-09-29T05:53:49.138Z,41.8588,-119.6453,8.6,1.6,ml,7,132.02,0.147,0.2078,nn,nn00512747,2015-09-29T14:28:01.345Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-29T05:37:05.640Z,33.8046667,-116.0258333,2.64,0.88,ml,24,104,0.172,0.19,ci,ci37250743,2015-09-29T12:46:44.993Z,"20km NE of Coachella, California",earthquake
2015-09-29T05:34:53.690Z,36.6496658,-121.2808304,4.9,1.16,md,6,110,0.01781,0.04,nc,nc72532416,2015-09-29T05:36:29.200Z,"19km SSE of Ridgemark, California",earthquake
2015-09-29T05:31:26.490Z,11.5593,43.2897,5.14,4.6,mb,,165,0.435,1.13,us,us10003iyn,2015-09-29T21:12:11.507Z,"11km NNE of Loyada, Djibouti",earthquake
2015-09-29T05:19:18.820Z,37.598,-118.7858333,7.22,0.67,md,19,96,0.03528,0.03,nc,nc72532406,2015-09-29T19:59:00.390Z,"17km ESE of Mammoth Lakes, California",earthquake
2015-09-29T05:17:55.000Z,61.7165,-148.4269,32.5,1.5,ml,,,,0.28,ak,ak11726222,2015-09-29T05:40:09.199Z,"24km ESE of Sutton-Alpine, Alaska",earthquake
2015-09-29T05:17:01.396Z,39.1204,-118.0709,10,1.2,ml,8,181.89,0.076,0.1367,nn,nn00512739,2015-09-29T15:34:36.252Z,"30km NNW of Gabbs, Nevada",earthquake
2015-09-29T05:10:25.400Z,38.4638,-118.3739,3.7,0.1,ml,5,135.38,0.041,0.0238,nn,nn00512737,2015-09-29T15:34:23.295Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-29T05:07:58.750Z,33.5105,-116.9518333,3.19,0.07,ml,11,115,0.1256,0.06,ci,ci37250735,2015-09-30T00:16:12.592Z,"11km NW of Aguanga, California",earthquake
2015-09-29T05:03:28.200Z,44.747,-111.2273333,10.99,0.54,md,8,107,0.023,0.1,uu,uu60124962,2015-09-29T16:55:57.760Z,"13km NW of West Yellowstone, Montana",earthquake
2015-09-29T05:03:28.110Z,44.7513333,-111.2168333,11.74,0.32,md,17,75,0.015,0.18,uu,uu60124957,2015-09-29T15:49:33.680Z,"13km NW of West Yellowstone, Montana",earthquake
2015-09-29T05:02:52.100Z,32.9741667,-115.575,7.32,1.5,ml,27,66,0.06418,0.21,ci,ci37250727,2015-09-30T00:13:38.140Z,"4km W of Brawley, California",earthquake
2015-09-29T04:49:08.920Z,32.6538333,-115.8316667,7.59,1.02,ml,11,174,0.07669,0.12,ci,ci37250719,2015-09-30T00:10:03.766Z,"18km ESE of Ocotillo, California",earthquake
2015-09-29T04:48:34.120Z,34.4596667,-117.9366667,11.52,0.76,ml,10,70,0.01882,0.09,ci,ci37250711,2015-09-30T00:08:29.139Z,"6km SSW of Pearblossum, California",earthquake
2015-09-29T04:47:11.000Z,60.0795,-151.0533,54.2,1.8,ml,,,,0.61,ak,ak11726218,2015-09-29T05:18:59.219Z,"35km SSE of Cohoe, Alaska",earthquake
2015-09-29T04:38:42.631Z,37.7436,-115.1236,2.7,2.2,ml,10,70.31,0.342,0.0641,nn,nn00512733,2015-09-29T15:31:12.452Z,"42km N of Alamo, Nevada",earthquake
2015-09-29T04:35:15.930Z,18.9245,-155.183,13.859,1.62,md,30,259,0.35,0.13,hv,hv61048376,2015-09-29T18:56:12.880Z,"44km SE of Pahala, Hawaii",earthquake
2015-09-29T04:24:40.763Z,37.797,-117.0157,0,0.6,ml,7,167.79,0.322,0.0668,nn,nn00512730,2015-09-29T15:21:07.372Z,"21km ENE of Goldfield, Nevada",earthquake
2015-09-29T04:02:56.000Z,61.8652,-149.3055,49.2,1.3,ml,,,,0.32,ak,ak11726211,2015-09-29T04:24:59.625Z,"13km NNW of Fishhook, Alaska",earthquake
2015-09-29T03:57:04.840Z,35.9115,-117.7246667,0.94,1.6,ml,27,47,0.07039,0.23,ci,ci37250703,2015-09-29T12:48:40.130Z,"17km E of Little Lake, California",earthquake
2015-09-29T03:55:26.600Z,33.6251667,-116.6383333,17.4,0.5,ml,26,115,0.04441,0.21,ci,ci37250695,2015-09-29T12:47:36.194Z,"8km NNE of Anza, California",earthquake
2015-09-29T03:50:26.100Z,34.0181667,-116.9653333,11.09,0.95,ml,27,57,0.07907,0.19,ci,ci37250687,2015-09-29T12:48:08.611Z,"7km ESE of Yucaipa, California",earthquake
2015-09-29T03:43:27.140Z,33.7138333,-116.7561667,16.45,0.51,ml,16,180,0.03511,0.1,ci,ci37250679,2015-09-29T12:48:11.575Z,"4km SW of Idyllwild, California",earthquake
2015-09-29T03:33:40.500Z,36.0213333,-117.7718333,1.47,-0.03,ml,10,64,0.006585,0.09,ci,ci37250671,2015-09-29T18:48:43.201Z,"15km NE of Little Lake, California",earthquake
2015-09-29T03:29:24.280Z,37.0013333,-97.995,5.65,1.86,ml,19,105,0.05128,0.05,ismpkansas,ismpkansas70139668,2015-09-29T19:04:27.260Z,"17km S of Anthony, Kansas",earthquake
2015-09-29T02:56:33.610Z,-33.041,-72.1693,17.55,4.4,mb,,153,0.447,0.75,us,us10003ipn,2015-09-29T15:10:17.140Z,"50km W of Valparaiso, Chile",earthquake
2015-09-29T02:42:42.000Z,61.922,-150.4527,15.7,2,ml,,,,1.06,ak,ak11726195,2015-09-29T03:19:58.234Z,"29km NW of Willow, Alaska",earthquake
2015-09-29T02:41:03.000Z,64.8022,-148.7661,15.1,0.7,ml,,,,0.27,ak,ak11726193,2015-09-29T02:59:03.811Z,"29km NNE of North Nenana, Alaska",earthquake
2015-09-29T02:36:18.874Z,37.1614,-117.3774,11.6,0.5,ml,10,157.95,0.166,0.1288,nn,nn00512726,2015-09-29T15:11:41.679Z,"61km WNW of Beatty, Nevada",earthquake
2015-09-29T02:23:56.370Z,40.7056656,-124.5281677,11.83,2.01,md,11,234,0.4235,0.04,nc,nc72532316,2015-09-29T02:41:15.482Z,"26km WNW of Ferndale, California",earthquake
2015-09-29T02:23:36.690Z,46.1996667,-122.194,0.013,0.32,ml,11,82,0.002423,0.13,uw,uw61071517,2015-09-29T17:34:41.430Z,"37km NNE of Amboy, Washington",earthquake
2015-09-29T01:57:03.000Z,63.5864,-147.5959,14.3,1.1,ml,,,,0.43,ak,ak11726191,2015-09-29T02:14:41.169Z,"70km ENE of Cantwell, Alaska",earthquake
2015-09-29T01:27:01.237Z,41.8531,-119.6368,9,2.2,ml,6,75.62,0.156,0.2533,nn,nn00512715,2015-09-29T01:37:46.766Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-29T00:51:19.000Z,66.1592,-150.347,14.2,2.3,ml,,,,1.1,ak,ak11726180,2015-09-29T01:10:43.840Z,"111km ESE of New Allakaket, Alaska",earthquake
2015-09-29T00:44:48.850Z,32.7756667,-115.834,4.25,1.47,ml,22,67,0.08784,0.15,ci,ci37250655,2015-09-29T21:06:37.300Z,"16km ENE of Ocotillo, California",earthquake
2015-09-29T00:40:23.850Z,33.3948333,-116.4308333,11.51,0.82,ml,34,99,0.1175,0.15,ci,ci37250647,2015-09-29T12:49:50.530Z,"16km NNW of Borrego Springs, California",earthquake
2015-09-29T00:13:16.700Z,18.6751,-64.997,33,3,Md,5,219.6,0.3233935,0.07,pr,pr15272000,2015-09-29T08:15:53.079Z,"37km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-29T00:05:59.180Z,37.589,-118.849,9.13,1.06,md,24,125,0.01583,0.04,nc,nc72532246,2015-09-29T18:42:49.320Z,"12km ESE of Mammoth Lakes, California",earthquake
2015-09-29T00:05:24.050Z,-26.942,-63.3793,560.51,4.3,mb,,30,5.136,0.79,us,us10003ip4,2015-09-29T08:08:07.099Z,"17km WNW of El Hoyo, Argentina",earthquake
2015-09-29T00:03:30.399Z,41.8542,-119.6368,11.9,4.2,ml,8,75.67,0.155,0.2394,nn,nn00512709,2015-09-29T03:32:13.098Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-29T00:00:38.445Z,38.3179,-118.5814,5.7,0.1,ml,5,186.28,0.09,0.1192,nn,nn00512764,2015-09-29T14:49:57.331Z,"23km S of Hawthorne, Nevada",earthquake
2015-09-28T23:51:45.022Z,39.3469,-119.9976,5.3,0.7,ml,16,82.08,0.062,0.1456,nn,nn00512702,2015-09-29T17:10:16.758Z,"10km NNW of Incline Village, Nevada",earthquake
2015-09-28T23:45:53.150Z,46.7106667,-119.5665,0.004,0.77,md,11,76,0.04454,0.17,uw,uw61071482,2015-09-29T18:43:48.980Z,"21km SSE of Royal City, Washington",earthquake
2015-09-28T23:44:15.510Z,34.1933333,-116.43,7.56,0.4,ml,8,84,0.02038,0.05,ci,ci37266165,2015-09-29T21:33:50.744Z,"9km N of Yucca Valley, California",earthquake
2015-09-28T23:42:59.200Z,33.987,-116.991,14.57,1.14,ml,30,55,0.07485,0.12,ci,ci37266149,2015-09-29T21:14:49.125Z,"6km E of Calimesa, California",earthquake
2015-09-28T23:42:51.030Z,33.9868333,-116.9905,13.73,1.15,ml,56,39,0.07475,0.13,ci,ci37250639,2015-09-29T20:58:00.440Z,"6km E of Calimesa, California",earthquake
2015-09-28T23:41:30.310Z,33.3233333,-116.3721667,4.44,0.77,ml,22,85,0.06666,0.26,ci,ci37250631,2015-09-29T12:49:02.664Z,"8km N of Borrego Springs, California",earthquake
2015-09-28T23:39:27.810Z,40.4118333,-121.386,7.78,0.82,md,6,290,0.03218,0.09,nc,nc72532201,2015-09-29T18:23:14.600Z,"17km NW of Chester, California",earthquake
2015-09-28T23:26:54.700Z,18.6049,-67.7659,145,3.3,Md,4,334.8,0.9935367,0.31,pr,pr15271016,2015-09-29T07:29:39.408Z,"61km WNW of Rincon, Puerto Rico",earthquake
2015-09-28T23:14:39.980Z,45.6193333,-122.3878333,0.021,1.39,ml,8,340,0.314,0.11,uw,uw61071467,2015-09-29T18:55:06.560Z,"2km SSE of Fern Prairie, Washington",explosion
2015-09-28T23:12:28.000Z,63.0708,-148.725,68.6,0.9,ml,,,,0.18,ak,ak11726168,2015-09-29T04:24:58.953Z,"37km SSE of Cantwell, Alaska",earthquake
2015-09-28T23:03:41.000Z,64.9943,-147.3255,0.1,1.8,ml,,,,0.75,ak,ak11726164,2015-09-28T23:45:45.152Z,"23km NNE of Badger, Alaska",earthquake
2015-09-28T23:01:03.240Z,36.0323333,-117.779,1.84,0.18,ml,11,70,0.01321,0.06,ci,ci37250623,2015-09-29T19:53:14.179Z,"15km E of Coso Junction, California",earthquake
2015-09-28T22:56:16.640Z,36.0306667,-117.778,2.09,0.44,ml,14,63,0.01167,0.06,ci,ci37250615,2015-09-29T18:33:47.151Z,"15km E of Coso Junction, California",earthquake
2015-09-28T22:55:43.558Z,38.4654,-118.3726,3.7,0.3,ml,5,136.48,0.041,0.0415,nn,nn00512693,2015-09-28T23:04:41.146Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-28T22:48:35.000Z,61.6488,-149.8953,34.9,1.9,ml,,,,0.6,ak,ak11726161,2015-09-28T23:24:11.902Z,"4km WNW of Houston, Alaska",earthquake
2015-09-28T22:44:09.830Z,33.945,-116.9711667,13.25,0.93,ml,22,84,0.151,0.14,ci,ci37250599,2015-09-29T12:49:20.342Z,"2km NNE of Beaumont, California",earthquake
2015-09-28T22:24:04.600Z,33.2733333,-116.772,10.91,0.83,ml,25,126,0.03887,0.14,ci,ci37250583,2015-09-29T21:05:56.031Z,"4km NNW of Lake Henshaw, California",earthquake
2015-09-28T22:23:02.820Z,32.8116667,-116.1906667,9.86,0.87,ml,13,97,0.1161,0.13,ci,ci37250575,2015-09-29T12:49:38.919Z,"20km WNW of Ocotillo, California",earthquake
2015-09-28T22:21:01.170Z,39.4413333,-122.983,6.25,1.97,md,30,34,0.06741,0.06,nc,nc72532186,2015-09-29T22:14:15.795Z,"27km NE of Redwood Valley, California",earthquake
2015-09-28T22:19:52.500Z,36.0258333,-117.7805,2.25,0.13,ml,16,61,0.01237,0.06,ci,ci37250567,2015-09-29T18:29:40.937Z,"15km NE of Little Lake, California",earthquake
2015-09-28T22:16:20.000Z,63.5445,-147.7978,108.9,1.7,ml,,,,0.46,ak,ak11726096,2015-09-28T22:40:52.177Z,"59km ENE of Cantwell, Alaska",earthquake
2015-09-28T22:15:32.320Z,18.9713333,-155.3025,45.025,2.24,md,40,245,0.2373,0.09,hv,hv61048276,2015-09-29T06:18:10.666Z,"31km SE of Pahala, Hawaii",earthquake
2015-09-28T22:12:15.000Z,61.3781,-147.8196,21.7,1.8,ml,,,,0.99,ak,ak11726094,2015-09-28T22:40:51.507Z,"66km ESE of Lazy Mountain, Alaska",earthquake
2015-09-28T22:09:29.090Z,33.0576667,-114.991,-0.13,1.53,ml,12,63,0.0859,0.23,ci,ci37250559,2015-09-29T18:22:18.819Z,"46km NE of Holtville, California",quarry blast
2015-09-28T22:05:23.710Z,39.9461667,-109.6746667,5.77,2.04,ml,7,261,0.543,0.22,uu,uu60124947,2015-09-29T17:10:53.580Z,"47km SE of Roosevelt, Utah",earthquake
2015-09-28T22:04:55.000Z,18.7908,-64.9639,56,2.7,Md,4,216,0.56773526,0.18,pr,pr15271015,2015-09-29T06:07:31.190Z,"49km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-28T22:01:50.760Z,32.6868333,-115.6853333,4.35,1.47,ml,15,154,0.05096,0.22,ci,ci37250543,2015-09-29T20:56:39.728Z,"15km NW of Progreso, B.C., MX",earthquake
2015-09-28T22:01:05.660Z,39.4386667,-122.9861667,5.39,2.56,md,41,33,0.07101,0.07,nc,nc72532176,2015-09-29T20:31:10.550Z,"26km NE of Redwood Valley, California",earthquake
2015-09-28T21:55:51.000Z,63.2558,-151.4058,1.2,1.1,ml,,,,0.35,ak,ak11726091,2015-09-28T22:19:20.142Z,"123km NNW of Talkeetna, Alaska",earthquake
2015-09-28T21:48:57.200Z,-16.0192,-74.5308,43.9,4.2,mb,,169,4.592,0.97,us,us10003imx,2015-09-29T05:51:28.317Z,"65km S of Acari, Peru",earthquake
2015-09-28T21:36:40.160Z,39.4435,-122.9865,9.15,3.91,mw,56,20,0.06738,0.09,nc,nc72532161,2015-09-29T05:16:43.408Z,"27km NE of Redwood Valley, California",earthquake
2015-09-28T21:06:29.860Z,46.2036667,-122.1868333,5.131,0.37,md,6,129,0.01069,0.09,uw,uw61071422,2015-09-28T23:43:55.920Z,"38km NNE of Amboy, Washington",earthquake
2015-09-28T20:56:08.050Z,37.6423333,-118.9963333,9.57,0.26,md,10,130,0.02009,0.07,nc,nc72532126,2015-09-28T21:55:14.240Z,"2km WSW of Mammoth Lakes, California",earthquake
2015-09-28T20:47:02.900Z,18.0147,-65.379,19,2.4,Md,6,234,0.18415463,0.09,pr,pr15271014,2015-09-29T00:19:20.755Z,"13km SE of Esperanza, Puerto Rico",earthquake
2015-09-28T20:40:16.996Z,41.8705,-119.6081,8.8,1.7,ml,6,192.74,0.162,0.1304,nn,nn00512689,2015-09-28T22:17:37.041Z,"70km ESE of Lakeview, Oregon",earthquake
2015-09-28T20:34:57.640Z,36.1008,-97.0888,6.87,2.2,ml,,56,0.25,0.56,us,us10003ip7,2015-09-29T00:37:13.506Z,"3km WSW of Stillwater, Oklahoma",earthquake
2015-09-28T20:27:27.650Z,-31.008,-71.7454,25.83,4.5,mb,,85,0.346,0.7,us,us10003ilv,2015-09-29T04:30:19.598Z,"69km SW of Ovalle, Chile",earthquake
2015-09-28T20:24:45.745Z,37.0987,-117.7998,0,0.7,ml,7,195.72,0.182,0.0442,nn,nn00512673,2015-09-28T22:58:23.993Z,"44km E of Big Pine, California",earthquake
2015-09-28T20:12:21.325Z,41.8701,-119.6271,8.3,1.8,ml,8,179.79,0.15,0.131,nn,nn00512671,2015-09-28T21:59:12.376Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-28T20:03:35.000Z,60.374,-141.1636,0,1.4,ml,,,,0.36,ak,ak11726033,2015-09-28T20:18:14.300Z,"78km ENE of Cape Yakataga, Alaska",earthquake
2015-09-28T20:02:37.790Z,33.0731667,-116.45,2.92,1.01,ml,32,80,0.1241,0.23,ci,ci37250527,2015-09-28T20:24:42.376Z,"14km E of Julian, California",earthquake
2015-09-28T19:57:30.100Z,19.5795,-64.2385,70,3.4,Md,4,324,0.84890794,0.12,pr,pr15271013,2015-09-29T04:00:12.461Z,"134km NNE of Road Town, British Virgin Islands",earthquake
2015-09-28T19:57:22.158Z,41.8689,-119.6319,9.2,2,ml,5,179.68,0.148,0.1317,nn,nn00512685,2015-09-28T21:53:00.931Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-28T19:49:52.000Z,36.3932,-98.2951,6.655,2.9,ml,,82,,0.53,us,us10003im7,2015-09-28T21:27:40.589Z,"17km S of Helena, Oklahoma",earthquake
2015-09-28T19:43:46.270Z,46.5991667,-121.7565,10.405,1.33,ml,25,101,0.1088,0.09,uw,uw61071397,2015-09-29T23:57:54.550Z,"6km W of Packwood, Washington",earthquake
2015-09-28T19:42:48.370Z,33.1593333,-115.6523333,2.69,1.85,ml,36,69,0.03444,0.18,ci,ci37250519,2015-09-29T20:54:41.780Z,"13km WNW of Calipatria, California",earthquake
2015-09-28T19:35:02.350Z,37.5518333,-118.84,5.41,0.35,md,12,273,0.0391,0.01,nc,nc72532096,2015-09-28T21:36:09.590Z,"15km SE of Mammoth Lakes, California",earthquake
2015-09-28T19:34:46.940Z,33.1671667,-115.6521667,3.29,1.35,ml,27,49,0.02949,0.19,ci,ci37250511,2015-09-29T00:52:18.031Z,"14km WNW of Calipatria, California",earthquake
2015-09-28T19:20:24.000Z,59.6548,-153.3762,115.4,2.6,ml,,,,0.55,ak,ak11725952,2015-09-29T03:22:54.094Z,"87km W of Anchor Point, Alaska",earthquake
2015-09-28T19:19:04.070Z,33.8768333,-117.408,-0.62,1.39,ml,14,200,0.06677,0.23,ci,ci37250503,2015-09-29T00:38:28.504Z,"5km W of Woodcrest, California",chemical explosion
2015-09-28T19:17:45.000Z,51.2431,-177.9105,37.8,2.7,ml,,,,0.15,ak,ak11725950,2015-09-29T04:04:09.479Z,"73km SSE of Tanaga Volcano, Alaska",earthquake
2015-09-28T19:14:29.730Z,37.1847,-117.3708,7.4,0.4,ml,7,171.83,0.186,0.1485,nn,nn00512651,2015-09-28T19:40:41.345Z,"59km SSW of Goldfield, Nevada",earthquake
2015-09-28T19:13:18.000Z,66.1326,-150.4621,15.8,2.4,ml,,,,0.89,ak,ak11725947,2015-09-28T19:38:42.345Z,"108km ESE of New Allakaket, Alaska",earthquake
2015-09-28T19:08:25.806Z,41.8669,-119.6015,9,2,ml,7,156.38,0.168,0.1868,nn,nn00512648,2015-09-28T19:28:21.956Z,"71km ESE of Lakeview, Oregon",earthquake
2015-09-28T19:08:25.220Z,33.6355,-116.7788333,13.72,0.56,ml,21,101,0.04348,0.08,ci,ci37250495,2015-09-29T00:30:20.699Z,"13km SSW of Idyllwild, California",earthquake
2015-09-28T19:08:12.970Z,35.9956667,-117.3775,2.68,0.79,ml,12,88,0.1097,0.1,ci,ci37266101,2015-09-29T00:17:39.230Z,"26km N of Searles Valley, California",earthquake
2015-09-28T18:53:01.580Z,33.4851667,-116.4578333,11.56,0.56,ml,22,106,0.04664,0.14,ci,ci37250487,2015-09-29T20:42:53.239Z,"22km ESE of Anza, California",earthquake
2015-09-28T18:39:10.000Z,64.6561,-146.7902,9,0.8,ml,,,,0.06,ak,ak11725784,2015-09-29T04:03:28.949Z,"12km E of Eielson Air Force Base, Alaska",earthquake
2015-09-28T18:36:32.000Z,61.3342,-151.9877,0.3,2.2,ml,,,,0.71,ak,ak11725783,2015-09-28T18:57:08.875Z,"81km NNW of Nikiski, Alaska",earthquake
2015-09-28T18:36:12.500Z,18.943,-67.7683,24,3.2,Md,7,316.8,0.61983755,0.12,pr,pr15271012,2015-09-29T02:38:38.797Z,"78km ENE of Punta Cana, Dominican Republic",earthquake
2015-09-28T18:15:38.370Z,46.7281667,-119.5771667,6.69,0.61,md,7,145,0.02796,0.21,uw,uw61071372,2015-09-28T20:26:57.290Z,"19km SSE of Royal City, Washington",earthquake
2015-09-28T18:14:41.460Z,47.6536667,-122.7193333,11.976,0.04,md,4,273,0.1146,0.05,uw,uw61071367,2015-09-28T20:28:02.940Z,"2km WNW of Silverdale, Washington",earthquake
2015-09-28T18:13:13.000Z,33.98,-116.4181667,2.71,1.3,ml,41,44,0.03999,0.17,ci,ci37250471,2015-09-29T20:38:06.870Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-09-28T18:06:46.692Z,36.9637,-117.4607,13,0.1,ml,6,244.22,0.082,0.0536,nn,nn00512682,2015-09-28T21:46:48.787Z,"62km W of Beatty, Nevada",earthquake
2015-09-28T18:05:25.000Z,62.9334,-150.7653,108.9,2.8,ml,,,,0.44,ak,ak11725770,2015-09-29T02:08:08.654Z,"75km NNW of Talkeetna, Alaska",earthquake
2015-09-28T18:01:56.230Z,36.8886681,-121.605835,2.13,1.57,md,11,93,0.01189,0.04,nc,nc72532046,2015-09-28T18:03:32.280Z,"3km E of Aromas, California",earthquake
2015-09-28T17:53:44.580Z,34.3275,-116.9403333,-1.75,1.46,ml,29,42,0.06703,0.19,ci,ci37250463,2015-09-29T01:52:55.095Z,"10km NNW of Big Bear Lake, California",quarry blast
2015-09-28T17:44:05.000Z,18.9855,-67.7052,25,2.8,Md,6,313.2,0.63421059,0.09,pr,pr15271011,2015-09-29T01:46:47.439Z,"84km NW of Aguadilla, Puerto Rico",earthquake
2015-09-28T17:20:51.200Z,18.8097,-64.692,30,2.9,Md,14,201.6,0.34944465,0.17,pr,pr15271009,2015-09-29T01:23:27.566Z,"44km N of Road Town, British Virgin Islands",earthquake
2015-09-28T17:09:07.000Z,51.5812,175.9752,51.1,3,ml,,,,0.31,ak,ak11725700,2015-09-29T01:11:36.863Z,"86km S of Buldir Island, Alaska",earthquake
2015-09-28T17:00:37.720Z,36.029,-117.8166667,1.09,0.67,ml,11,114,0.04184,0.11,ci,ci37250447,2015-09-28T17:30:43.439Z,"12km E of Coso Junction, California",earthquake
2015-09-28T16:59:48.420Z,-31.5824,-71.5375,40.95,4.4,mb,,105,0.594,0.68,us,us10003ij7,2015-09-29T01:02:29.559Z,"35km W of Illapel, Chile",earthquake
2015-09-28T16:59:05.260Z,36.4673333,-121.0455,5.84,1.77,md,33,134,0.1025,0.04,nc,nc72531981,2015-09-29T22:31:27.610Z,"24km NE of Greenfield, California",earthquake
2015-09-28T16:50:51.000Z,19.0643,-67.7345,42,3,Md,10,244.8,0.71775391,0.47,pr,pr15271008,2015-09-29T00:53:20.106Z,"88km NE of Punta Cana, Dominican Republic",earthquake
2015-09-28T16:49:02.200Z,18.7838,-65.5998,24,2.9,Md,4,255.6,0.56144705,0.09,pr,pr15271010,2015-09-29T00:51:37.367Z,"46km NNE of Vieques, Puerto Rico",earthquake
2015-09-28T16:44:59.100Z,36.034,-117.7758333,2.09,-0.13,ml,9,68,0.01226,0.05,ci,ci37250439,2015-09-28T18:52:10.036Z,"16km E of Coso Junction, California",earthquake
2015-09-28T16:42:40.230Z,36.0353333,-117.7775,1.92,0.64,ml,16,66,0.01416,0.08,ci,ci37250431,2015-09-29T20:31:08.587Z,"15km E of Coso Junction, California",earthquake
2015-09-28T16:41:59.500Z,18.68,-65.584,52,3.2,Md,12,187.2,0.46712395,0.37,pr,pr15271007,2015-09-29T00:44:42.625Z,"36km NNE of Luquillo, Puerto Rico",earthquake
2015-09-28T16:33:51.880Z,39.7833,142.6888,35,4.6,mb,,150,1.838,0.92,us,us20003pp3,2015-09-29T00:36:31.700Z,"65km ENE of Miyako, Japan",earthquake
2015-09-28T16:25:59.000Z,59.7508,-153.0503,97.2,3.3,ml,,,,0.65,ak,ak11725658,2015-09-29T00:28:44.269Z,"68km W of Anchor Point, Alaska",earthquake
2015-09-28T16:16:34.320Z,37.63,-118.9151667,4.55,0.44,md,13,70,0.01051,0.03,nc,nc72531941,2015-09-28T20:46:31.200Z,"5km ESE of Mammoth Lakes, California",earthquake
2015-09-28T15:59:14.619Z,36.8774,-116.0692,7.2,0.4,ml,19,106.37,0.111,0.1166,nn,nn00512619,2015-09-28T22:49:03.237Z,"61km E of Beatty, Nevada",earthquake
2015-09-28T15:28:03.090Z,-23.7759,-66.5785,192.73,5.4,mb,,35,1.683,0.76,us,us20003pnw,2015-09-29T22:38:36.000Z,"55km NNW of San Antonio de los Cobres, Argentina",earthquake
2015-09-28T15:27:32.000Z,63.0652,-151.5496,0.3,1.4,ml,,,,0.79,ak,ak11725594,2015-09-28T15:49:01.787Z,"110km NW of Talkeetna, Alaska",earthquake
2015-09-28T15:18:14.751Z,38.0897,-118.8505,8.4,0.6,ml,8,166.43,0.061,0.0419,nn,nn00512679,2015-09-28T22:33:12.075Z,"38km ESE of Bridgeport, California",earthquake
2015-09-28T15:16:25.000Z,60.5716,-150.4517,31.1,1.7,ml,,,,0.85,ak,ak11725591,2015-09-28T15:30:47.339Z,"17km ENE of Sterling, Alaska",earthquake
2015-09-28T15:13:09.970Z,35.9146667,-117.7193333,3.08,0.88,ml,20,58,0.06505,0.08,ci,ci37250383,2015-09-29T20:27:00.779Z,"17km E of Little Lake, California",earthquake
2015-09-28T14:57:23.000Z,56.9993,-153.6308,47.7,3,ml,,,,0.88,ak,ak11725554,2015-09-28T22:59:55.467Z,"63km SSE of Larsen Bay, Alaska",earthquake
2015-09-28T14:55:34.580Z,-9.2674,120.1397,85.09,4.7,mb,,62,2.165,0.8,us,us20003pns,2015-09-28T22:58:09.696Z,"27km NNW of Tambulatana, Indonesia",earthquake
2015-09-28T14:47:19.210Z,35.9151667,-117.7196667,3.77,0.38,ml,14,98,0.06503,0.08,ci,ci37250375,2015-09-29T01:36:11.161Z,"17km E of Little Lake, California",earthquake
2015-09-28T14:38:21.000Z,60.0158,-153.0723,117.1,2.7,ml,,,,0.77,ak,ak11725550,2015-09-28T22:40:54.785Z,"55km SSW of Redoubt Volcano, Alaska",earthquake
2015-09-28T14:37:52.800Z,36.704834,-121.3479996,2.92,1.63,md,14,76,0.006323,0.05,nc,nc72531861,2015-09-28T14:39:26.820Z,"12km S of Ridgemark, California",earthquake
2015-09-28T14:35:05.330Z,34.138,-116.8591667,10.61,1.26,ml,46,34,0.07757,0.11,ci,ci37250367,2015-09-29T20:10:17.200Z,"13km SSE of Big Bear Lake, California",earthquake
2015-09-28T14:27:38.613Z,41.8545,-119.5967,9.1,2.4,ml,8,75.73,0.178,0.1734,nn,nn00512613,2015-09-28T14:43:37.117Z,"72km ESE of Lakeview, Oregon",earthquake
2015-09-28T14:25:07.740Z,47.5995,-123.8775,3.288,1.58,ml,8,129,0.09684,0.12,uw,uw61071267,2015-09-28T20:03:30.690Z,"14km N of Quinault Census Designated Place, Washington",earthquake
2015-09-28T14:17:46.520Z,36.7083333,-121.345,2.94,1.84,md,39,37,0.002157,0.07,nc,nc72531851,2015-09-29T22:20:51.493Z,"11km S of Ridgemark, California",earthquake
2015-09-28T14:10:08.000Z,-8.3152,107.2025,35,4.4,mb,,99,0.968,0.83,us,us20003pnn,2015-09-28T22:13:20.841Z,"91km S of Cikamurang, Indonesia",earthquake
2015-09-28T14:00:39.310Z,36.709,-121.3426667,2.89,2.84,md,58,30,0.0006327,0.07,nc,nc72531841,2015-09-28T19:54:05.166Z,"11km S of Ridgemark, California",earthquake
2015-09-28T14:00:05.000Z,63.6497,-149.4751,119.9,1.8,ml,,,,0.59,ak,ak11725512,2015-09-28T14:19:27.810Z,"34km SW of Healy, Alaska",earthquake
